id,type,description,book
三国演义_物品_军器_3,物品,"实体名：军器
实体描述：
- 武器辎重，汉水所得军器无数，曹军争抢马匹军器。",三国演义
三国演义_物品_军器_4,物品,"实体名：军器
实体描述：
- 武库内的武器器械，孙綝尽数拨给中营精兵。",三国演义
三国演义_物品_军资器械_0,物品,"实体名：军资器械
实体描述：
- 包括车仗、牛马、驴骡等，曹休军损失无数，陆逊缴获不计其数。",三国演义
三国演义_物品_冠冕玺绶_0,物品,"实体名：冠冕玺绶
实体描述：
- 刘备进位汉中王时穿戴的王冠及印玺。",三国演义
三国演义_物品_冲车_0,物品,"实体名：冲车
实体描述：
- 孔明攻城器械，被郝昭用葛绳穿飞打折。",三国演义
三国演义_物品_净酒_0,物品,"实体名：净酒
实体描述：
- 赵颜携往南山求寿，进献南斗北斗。",三国演义
三国演义_物品_《出师表》_0,物品,"实体名：《出师表》
实体描述：
- 诸葛亮上呈后主的奏表，内容陈述北伐缘由、推荐贤臣、自述生平，表达兴复汉室之志。",三国演义
三国演义_物品_刀_0,物品,"实体名：刀
实体描述：
- 严舆横刀，王朗舞刀，周泰提刀等。",三国演义
三国演义_物品_刀牌_0,物品,"实体名：刀牌
实体描述：
- 吕蒙所使武器，一手挽牌一手提刀，将甘宁与凌统分开。",三国演义
三国演义_物品_利刀_0,物品,"实体名：利刀
实体描述：
- 藤甲军使用的刀具，锋利无比。",三国演义
三国演义_物品_利刀百口_0,物品,"实体名：利刀百口
实体描述：
- 孙权赐甘宁，甘宁分赏百人。",三国演义
三国演义_物品_利刃_0,物品,"实体名：利刃
实体描述：
- 杨怀、高沛藏于身上的行刺武器，各有一口。",三国演义
三国演义_物品_利刃_1,物品,"实体名：利刃
实体描述：
- 孙峻所用武器，斩杀诸葛恪。",三国演义
三国演义_物品_利斧_0,物品,"实体名：利斧
实体描述：
- 华佗提议用来砍开曹操脑袋取出风涎的斧子。",三国演义
三国演义_物品_剑_0,物品,"实体名：剑
实体描述：
- 刘备夺张飞自刎之剑掷地。",三国演义
三国演义_物品_剑_1,物品,"实体名：剑
实体描述：
- 诸葛瞻拔剑自刎，刘谌带剑入宫，崔夫人触柱等所用。",三国演义
三国演义_物品_剑印_0,物品,"实体名：剑印
实体描述：
- 诸葛亮行兵所假之剑印，以此号令众将。",三国演义
三国演义_物品_功劳簿_0,物品,"实体名：功劳簿
实体描述：
- 简雍安排，准备记录功劳。",三国演义
三国演义_物品_劣马_0,物品,"实体名：劣马
实体描述：
- 庞统原坐骑，眼生前失将庞统掀下，后由刘备乘之。",三国演义
三国演义_物品_勒甲玲珑狮蛮带_0,物品,"实体名：勒甲玲珑狮蛮带
实体描述：
- 吕布所系腰带。",三国演义
三国演义_物品_勒甲绦_0,物品,"实体名：勒甲绦
实体描述：
- 赵云铠甲上的束带，解开勒甲绦以怀抱阿斗。",三国演义
三国演义_物品_十万枝箭_0,物品,"实体名：十万枝箭
实体描述：
- 周瑜令孔明监造的箭支数量。孔明用草船借箭从曹军处获得十余万枝箭。",三国演义
三国演义_物品_十矢连弩_0,物品,"实体名：十矢连弩
别名：连弩
实体描述：
- 诸葛亮发明的武器，一弩可发十矢，矢长八寸，有图本法。
- 武侯所遗兵器，一弩发十矢，皆用药箭，司马师攻阳平关时被连弩射退。
- 武侯所遗连弩，能一次发射十矢，装于南郑关前，射退魏兵。",三国演义
三国演义_物品_千里征马宛马_0,物品,"实体名：千里征马宛马
实体描述：
- 王双所骑骏马，可日行千里。",三国演义
三国演义_物品_印囊_0,物品,"实体名：印囊
实体描述：
- 刘?藏于盒中，管辂卜出为印囊。",三国演义
三国演义_物品_印绶_0,物品,"实体名：印绶
实体描述：
- 刘备缴还的县尉印绶，挂于督邮之颈；董重被追索的印绶。
- 平东将军印绶，曹操封吕布，由王则赍往徐州。
- 孙策传位给孙权的印信和绶带，象征江东之主。
- 代表官职权力的印章和绶带。袁尚命逢纪赍印绶给袁谭，袁尚弃印绶而逃，辛毗用枪挑袁尚印绶衣服招安。
- 官员印信，赵范献印绶投降，巩志赍印绶见刘备。
- 荆州守将的印信，孔明交割给云长。
- 官印和绶带，刘璋亲赍印绶文籍出城投降，刘备赐刘璋振威将军印绶。
- 汉中王的印玺及绶带，关羽拜受前将军印绶。
- 傅士仁投降时交出的官印。
- 官印，曹爽令将印绶送与司马懿，主簿杨综扯住印绶而哭。
- 司马师授予诸葛诞及传于司马昭的官印。
- 司马昭遣使赐邓艾官爵印绶。",三国演义
三国演义_物品_印缓兵符_0,物品,"实体名：印缓兵符
实体描述：
- 刘琮与蔡夫人赍捧的印信和兵符，用于拜迎曹操。",三国演义
三国演义_物品_卷毛赤兔马_0,物品,"实体名：卷毛赤兔马
实体描述：
- 祝融夫人的坐骑。",三国演义
三国演义_物品_双刀_0,物品,"实体名：双刀
实体描述：
- 袁尚所舞之刀，出阵时使用。",三国演义
三国演义_物品_双刀_1,物品,"实体名：双刀
实体描述：
- 祖茂所用兵器，使双刀。",三国演义
三国演义_物品_双股剑_0,物品,"实体名：双股剑
别名：宝剑
实体描述：
- 刘备命良匠打造的双股剑。
- 刘备所用兵器。
- 刘备的武器，刘备掣双股剑麾兵大进，于禁败走。
- 刘备所持之剑，在乱战中掣出随赵云后。
- 刘备和孙权所佩之剑，刘备砍石问天，孙权亦砍石，剑落石断，火光迸溅。",三国演义
三国演义_物品_双铁戟_0,物品,"实体名：双铁戟
别名：双戟，铁戟
实体描述：
- 典韦使用的两枝铁戟，重八十斤，挟之上马运使如飞。
- 典韦的武器，手挺双铁戟救曹操，又飞身冲杀。
- 典韦使用的武器，挺双戟与许褚交战，冒烟突火拨开柴草。
- 典韦的兵器，被胡车儿偷走，导致典韦无力死战。",三国演义
三国演义_物品_古书_0,物品,"实体名：古书
实体描述：
- 刘琦诳称有一古书请孔明观览，实为求计之策。",三国演义
三国演义_物品_古锭刀_0,物品,"实体名：古锭刀
实体描述：
- 孙坚所持宝刀，披烂银铠，横古锭刀。",三国演义
三国演义_物品_号炮_0,物品,"实体名：号炮
实体描述：
- 关、张伏军放起号炮作为信号。",三国演义
三国演义_物品_号炮_1,物品,"实体名：号炮
实体描述：
- 曹操设伏，号炮响后伏兵尽出。",三国演义
三国演义_物品_名马_0,物品,"实体名：名马
实体描述：
- 陆逊赠予关公的礼物之一。",三国演义
三国演义_物品_名马_1,物品,"实体名：名马
实体描述：
- 孔明遣陈震入吴作贺的礼物之一。",三国演义
三国演义_物品_告示_0,物品,"实体名：告示
实体描述：
- 司马懿反间告示，贴于邺城门上，内容称曹睿无德，司马懿应天顺人兴师。",三国演义
三国演义_物品_周易_0,物品,"实体名：周易
别名：《易》
实体描述：
- 儒家经典，管辂深明之。
- 管辂所善的经书，何晏请与论《易》。
- 典籍，爰邵素明《周易》，为邓艾解梦。",三国演义
三国演义_物品_哀书_0,物品,"实体名：哀书
实体描述：
- 刘琦差伊籍送呈刘备的报丧书信。",三国演义
三国演义_物品_器械_0,物品,"实体名：器械
实体描述：
- 兵器装备，徐盛令多置器械；孙韶、丁奉夺得器械不计其数。",三国演义
三国演义_物品_器皿_0,物品,"实体名：器皿
实体描述：
- 郿坞中所藏的器皿。",三国演义
三国演义_物品_囚车_0,物品,"实体名：囚车
别名：槛车
实体描述：
- 囚车，卢植被押送京城时坐槛车。
- 孙权命以槛车囚禁苏飞。
- 诸葛亮将擒获的夏侯楙囚于车中。
- 囚车，卫瓘备两乘槛车押送邓艾父子。",三国演义
三国演义_物品_四楞铁简_0,物品,"实体名：四楞铁简
实体描述：
- 傅佥所用的武器，暗掣在手，一简打死李鹏。",三国演义
三国演义_物品_四轮车_0,物品,"实体名：四轮车
别名：四轮车
实体描述：
- 诸葛亮乘坐的车辆。
- 诸葛亮乘坐的车辆，在诱敌时乘坐，后弃车退走。
- 四轮车，诸葛亮乘坐之车，阵前端坐车中指挥。
- 孔明端坐其上的车驾。
- 孔明端坐于中央的四轮车，在战场上指挥。
- 诸葛亮端坐其上出战的车驾。
- 孔明所乘车辆，共三辆一般妆饰，用于妆神诱敌，车上有二十四人披发仗剑推车。
- 诸葛亮乘坐的战车，诸葛瞻仿其父，坐四轮车出战。",三国演义
三国演义_物品_四轮车_2,物品,"实体名：四轮车
实体描述：
- 诸葛亮乘坐的战车，诸葛瞻仿其父，坐四轮车出战。",三国演义
三国演义_物品_国书_0,物品,"实体名：国书
实体描述：
- 陈震呈给孙权的书信。",三国演义
三国演义_物品_国书_1,物品,"实体名：国书
实体描述：
- 孙休写给蜀汉的国书，提醒司马昭将侵吴蜀。",三国演义
三国演义_物品_图本_1,物品,"实体名：图本
实体描述：
- 王平差人送呈孔明的地理形状图本，显示马谡占山为寨。",三国演义
三国演义_物品_图本_2,物品,"实体名：图本
实体描述：
- 邓艾细作所画地形图，后钟会亦画伐蜀图本。",三国演义
三国演义_物品_地理图_0,物品,"实体名：地理图
实体描述：
- 马邈所献，备写涪城至成都三百六十里山川道路，邓艾观之大惊。",三国演义
三国演义_物品_地雷_0,物品,"实体名：地雷
实体描述：
- 孔明预先制造的火炮，藏于黑油柜车中，一炮中藏九炮，用竹竿药线引燃，能山损石裂。用于火烧盘蛇谷。",三国演义
三国演义_物品_地雷_1,物品,"实体名：地雷
实体描述：
- 上方谷内预埋的火药装置，与干柴一同引爆，因大雨失效。",三国演义
三国演义_物品_垂杨枝_0,物品,"实体名：垂杨枝
实体描述：
- 挂锦袍的柳树枝，被徐晃射断。",三国演义
三国演义_物品_堕泪碑_0,物品,"实体名：堕泪碑
实体描述：
- 襄阳人为羊祜所立之碑，往来人见碑文者无不流涕。",三国演义
三国演义_物品_大刀_0,物品,"实体名：大刀
实体描述：
- 严颜使用的兵器。",三国演义
三国演义_物品_大刀_2,物品,"实体名：大刀
实体描述：
- 韩当所用兵器，一口大刀。",三国演义
三国演义_物品_大宛良马_0,物品,"实体名：大宛良马
实体描述：
- 曹操所乘之马，熬得痛走得快，淯水败时右臂中箭，马亦中三箭，后渡河时被射中眼扑倒。",三国演义
三国演义_物品_大宛马_0,物品,"实体名：大宛马
实体描述：
- 典韦生前所骑战马，被射死，曹操为之致祭。",三国演义
三国演义_物品_大戟_0,物品,"实体名：大戟
实体描述：
- 魏将韩综所用武器，被丁奉砍翻。",三国演义
三国演义_物品_大斧_0,物品,"实体名：大斧
实体描述：
- 兵器，武士各执大斧。",三国演义
三国演义_物品_大斧_1,物品,"实体名：大斧
实体描述：
- 徐晃使用的武器，一合斩崔勇于马下。",三国演义
三国演义_物品_大旗_0,物品,"实体名：大旗
实体描述：
- 杨奉军中的旗帜，上书“大汉杨奉”四字。",三国演义
三国演义_物品_大棒_0,物品,"实体名：大棒
实体描述：
- 钟会令在宫中掘坑置数千大棒，欲打死不从者。",三国演义
三国演义_物品_大炬_0,物品,"实体名：大炬
实体描述：
- 王濬于筏上所作，长十余丈，灌麻油，烧铁索。",三国演义
三国演义_物品_大盆_0,物品,"实体名：大盆
实体描述：
- 接取刮骨所流血水之盆，血流盈盆。",三国演义
三国演义_物品_大砍刀_1,物品,"实体名：大砍刀
实体描述：
- 夏侯楙手提的兵器。",三国演义
三国演义_物品_大筏_0,物品,"实体名：大筏
实体描述：
- 王濬所造，上缚草人，顺水放下，以破铁锥。",三国演义
三国演义_物品_大簏_0,物品,"实体名：大簏
实体描述：
- 竹器，吴质藏身其中进入曹丕府中，后用以装绢迷惑曹操使者。",三国演义
三国演义_物品_大锁_0,物品,"实体名：大锁
实体描述：
- 司马懿用大锁锁住曹爽宅门，令居民围守。",三国演义
三国演义_物品_《太平要术》_0,物品,"实体名：《太平要术》
实体描述：
- 南华老仙授予张角的天书三卷，张角得此书晓夜攻习，能呼风唤雨。",三国演义
三国演义_物品_《太平青领道》_0,物品,"实体名：《太平青领道》
实体描述：
- 于吉在阳曲泉水上得到的神书，共百余卷，记载治人疾病的方术。",三国演义
三国演义_物品_太牢_0,物品,"实体名：太牢
实体描述：
- 祭祀用的牛羊猪三牲，钟会以此祭武侯墓。",三国演义
